year,state,minimumwage2020dollars,cpiavg,stateid,percentunemploymentrate,percentlaborforceparticipation,realgdp2020,ahw2020,real_gdp_per_capita_2020,kaitz_index,ResidentPopulation
2010,Texas,8.6000004,218.056,44,8.1999998,66,1476720.6,26.79427,58502.75833,-1.1364257,25241.897
2011,Texas,8.3400002,224.939,44,8,65.900002,1525913.8,26.952805,59500.24613,-1.1730242,25645.504
2012,Texas,8.1700001,229.59399,44,6.6999998,65.400002,1602096.4,27.421574,61420.37378,-1.2108612,26084.12
2013,Texas,8.0500002,232.957,44,6.3000002,65.199997,1673702.4,27.358376,63207.12898,-1.2233505,26479.646
2014,Texas,7.9200001,236.73599,44,5.1999998,64.800003,1724337.4,27.961149,63951.76785,-1.2614248,26963.092
2015,Texas,7.9099998,237.017,44,4.5,63.900002,1810333,28.5012,65905.70861,-1.2818184,27468.531
2016,Texas,7.8099999,240.007,44,4.6999998,63.900002,1826174.4,28.173201,65421.30161,-1.2829664,27914.064
2017,Texas,7.6500001,245.12,44,4.3000002,63.900002,1876073.5,28.324518,66313.38265,-1.3090222,28291.024
2018,Texas,7.4699998,251.10699,44,3.9000001,64,1949424.8,28.613806,68103.21373,-1.3429942,28624.564
2019,Texas,7.3400002,255.657,44,3.5,64,2012588.9,29.103624,69431.23479,-1.3775239,28986.794
2020,Texas,7.25,258.66,44,7.6999998,62.700001,1955100.1,30.225,66588.88144,-1.427668,29360.759
2001,Utah,7.52,177.10001,45,4.4000001,71.800003,105466.47,21.117229,46181.97542,-1.0325232,2283.715
2002,Utah,7.4000001,179.89999,45,5.6999998,71.199997,107525.37,21.147421,46251.15117,-1.0500379,2324.815
2003,Utah,7.2399998,184,45,5.5999999,70.900002,109367.6,21.028669,46339.51334,-1.0662656,2360.137
2004,Utah,7.0500002,188.89999,45,5,71.199997,115939.09,21.202297,48276.17235,-1.101082,2401.58
2005,Utah,6.8200002,195.3,45,4,72,124055.3,21.23633,50475.78669,-1.1358539,2457.719
2006,Utah,6.6100001,201.60001,45,2.9000001,72.599998,133565.09,21.69622,52886.44617,-1.1885545,2525.507
2007,Utah,6.4200001,207.342,45,2.5999999,72.900002,139599.53,22.249166,53738.71425,-1.2428863,2597.746
2008,Utah,7.0300002,215.30299,45,3.3,71.699997,140039.41,21.938326,52586.51333,-1.1380484,2663.029
2009,Utah,7.9000001,214.537,45,7.3000002,69.699997,136889.63,22.408882,50263.85197,-1.0425947,2723.421
2010,Utah,8.6000004,218.056,45,7.9000001,68.5,139674.95,22.462082,50325.82538,-0.96006632,2775.413
2011,Utah,8.3400002,224.939,45,7.0999999,67.400002,144285.94,22.292875,51259.8031,-0.98320389,2814.797
2012,Utah,8.1700001,229.59399,45,4.8000002,66.599998,145999.44,22.376905,51153.45886,-1.0075605,2854.146
2013,Utah,8.0500002,232.957,45,4.1999998,67.199997,150058.17,22.3311,51766.09897,-1.0203083,2898.773
2014,Utah,7.9200001,236.73599,45,3.5999999,67.5,154433,22.576645,52558.13938,-1.0475247,2938.327
2015,Utah,7.9099998,237.017,45,3.5,67.900002,159761.52,23.2596,53546.09458,-1.0785902,2983.626
2016,Utah,7.8099999,240.007,45,3.4000001,68.400002,166797.91,23.4552,54791.29609,-1.0996873,3044.241
2017,Utah,7.6500001,245.12,45,3.2,68.699997,174018.25,23.652161,56070.89002,-1.1287489,3103.54
2018,Utah,7.4699998,251.10699,45,2.9000001,68.5,184118.53,24.029415,58354.86583,-1.1683836,3155.153
2019,Utah,7.3400002,255.657,45,2.5,68.5,192920.14,24.700121,60223.87582,-1.2134693,3203.383
2020,Utah,7.25,258.66,45,4.6999998,68,193185.52,26.35,59443.9116,-1.2904669,3249.879
2001,Vermont,9.1300001,177.10001,46,3.3,70.599998,26776.08,21.226835,43735.82828,-0.84370041,612.223
2002,Vermont,8.9899998,179.89999,46,3.8,71,27697.873,21.471106,45004.84692,-0.87059522,615.442
2003,Vermont,8.79,184,46,4.4000001,71,28706.582,21.696804,46461.45554,-0.90355015,617.858
2004,Vermont,9.2399998,188.89999,46,3.7,70.599998,30273.867,21.9216,48835.11905,-0.86393046,619.92
2005,Vermont,9.2700005,195.3,46,3.5,70.599998,30432.141,21.799541,48988.09752,-0.8551054,621.215
2006,Vermont,9.3000002,201.60001,46,3.7,71.199997,30582.297,21.920887,49097.27047,-0.85742569,622.892
2007,Vermont,9.3900003,207.342,46,3.9000001,70.400002,30309.377,22.186754,48613.15261,-0.85985017,623.481
2008,Vermont,9.2299995,215.30299,46,4.5999999,70.099998,31292.045,22.148691,50135.37589,-0.87531924,624.151
2009,Vermont,9.7200003,214.537,46,6.1999998,70.900002,30687.361,22.499359,49114.15823,-0.83930111,624.817
2010,Vermont,9.5600004,218.056,46,6.3000002,70.800003,32019.49,22.491756,51158.66148,-0.85556126,625.886
2011,Vermont,9.3699999,224.939,46,5.5999999,70.099998,32706.918,22.292875,52147.759,-0.86675406,627.197
2012,Vermont,9.5299997,229.59399,46,4.8000002,69.199997,32963.719,22.207811,52627.34908,-0.84599948,626.361
2013,Vermont,9.5500002,232.957,46,4.4000001,68.300003,32332.654,22.469975,51599.90297,-0.85563874,626.603
2014,Vermont,9.54,236.73599,46,4,67.900002,32592.723,22.603977,52090.59874,-0.86263251,625.693
2015,Vermont,9.9899998,237.017,46,3.5,67.300003,32825.848,23.2323,52453.37722,-0.84395909,625.81
2016,Vermont,10.35,240.007,46,3.0999999,67.099998,33151.75,23.347361,53096.66125,-0.8134973,624.366
2017,Vermont,10.55,245.12,46,3,67.199997,33256.363,23.440981,53198.94518,-0.79835987,625.132
2018,Vermont,10.82,251.10699,46,2.5999999,67,33386.566,23.591579,53435.43395,-0.77949357,624.802
2019,Vermont,11.09,255.657,46,2.3,66.400002,33709.426,24.016817,54017.53396,-0.77271056,624.046
2020,Vermont,10.96,258.66,46,5.5999999,63.599998,32295.453,26,51809.75123,-0.86384416,623.347
2001,Virginia,7.52,177.10001,47,3.3,68.400002,406505.63,25.793711,56471.96265,-1.2325644,7198.362
2002,Virginia,7.4000001,179.89999,47,4.4000001,68.599998,411388.28,25.75094,56456.07931,-1.2469912,7286.873
2003,Virginia,7.2399998,184,47,4.3000002,68.400002,425808.03,26.092428,57799.56012,-1.2820239,7366.977
2004,Virginia,7.0500002,188.89999,47,4.0999999,67.900002,442962.72,26.682697,59254.6687,-1.3309878,7475.575
2005,Virginia,6.8200002,195.3,47,3.8,68.5,464542.97,26.93469,61308.76766,-1.3735555,7577.105
2006,Virginia,6.6100001,201.60001,47,3.3,68.699997,473320.13,27.184464,61680.62186,-1.414062,7673.725
2007,Virginia,6.4200001,207.342,47,3.3,69,479034.31,27.616425,61802.90414,-1.4589925,7751
2008,Virginia,7.0300002,215.30299,47,4.3000002,69.699997,486110.59,27.287672,62055.38242,-1.3562484,7833.496
2009,Virginia,7.9000001,214.537,47,6.8000002,68.900002,482088.59,27.988482,60824.17637,-1.2649302,7925.937
2010,Virginia,8.6000004,218.056,47,7.3000002,67.800003,497412.56,28.337238,61990.5673,-1.1924145,8024.004
2011,Virginia,8.3400002,224.939,47,6.5,67.400002,500845.88,28.017111,61814.227,-1.2117522,8102.437
2012,Virginia,8.1700001,229.59399,47,6,66.800003,502746.03,27.985224,61404.42526,-1.2312078,8187.456
2013,Virginia,8.0500002,232.957,47,5.5999999,66.400002,506229.63,27.719452,61317.60576,-1.2364624,8255.861
2014,Virginia,7.9200001,236.73599,47,5.0999999,66.099998,504667.53,27.824486,60690.49105,-1.2565253,8315.43
2015,Virginia,7.9099998,237.017,47,4.4000001,65.199997,513104.56,28.5012,61322.57431,-1.2818184,8367.303
2016,Virginia,7.8099999,240.007,47,4,65,518519.44,28.442801,61599.06606,-1.2924902,8417.651
2017,Virginia,7.6500001,245.12,47,3.7,65.699997,526138.88,28.694082,62110.51786,-1.3219852,8471.011
2018,Virginia,7.4699998,251.10699,47,3,65.699997,538646.25,28.8456,63288.83951,-1.3510625,8510.92
2019,Virginia,7.3400002,255.657,47,2.7,66.199997,549278.75,29.306086,64193.26063,-1.3844564,8556.642
2020,Virginia,7.25,258.66,47,6.3000002,64.599998,534134.44,31.325001,62176.8841,-1.463415,8590.563
2001,Washington,9.8100004,177.10001,48,6,68.099998,342331.47,26.305201,57191.34133,-0.98636436,5985.722
2002,Washington,9.9200001,179.89999,48,7.0999999,67.400002,346738.53,26.434275,57289.91008,-0.9801085,6052.349
2003,Washington,9.8500004,184,48,7.1999998,67.300003,352344.84,26.373751,57722.51014,-0.98489761,6104.115
2004,Washington,9.8000002,188.89999,48,6.3000002,67.300003,360565.66,25.929142,58356.75298,-0.97298503,6178.645
2005,Washington,9.7299995,195.3,48,5.5999999,67.699997,383764.5,25.940792,61330.63675,-0.98060274,6257.305
2006,Washington,9.79,201.60001,48,5,67.699997,398233.94,26.478374,62509.71275,-0.99496698,6370.753
2007,Washington,9.8900003,207.342,48,4.5999999,68,420686.5,27.023529,65105.75498,-1.0051837,6461.587
2008,Washington,9.6999998,215.30299,48,5.3000002,68.300003,429828.09,26.92704,65500.2986,-1.0210049,6562.231
2009,Washington,10.31,214.537,48,8.3000002,67,417255,27.536081,62581.12201,-0.98238277,6667.426
2010,Washington,10.14,218.056,48,9.1000004,65.900002,429489.47,27.684444,63694.03778,-1.0043826,6743.009
2011,Washington,9.9700003,224.939,48,8.5,64.699997,437105.16,27.786989,64021.45799,-1.0249872,6827.479
2012,Washington,10.18,229.59399,48,7.5999999,64.5,451518.16,28.154318,65450.70383,-1.0172758,6898.599
2013,Washington,10.2,232.957,48,6.5999999,63.599998,463178.16,28.3305,66488.86087,-1.0215514,6966.252
2014,Washington,10.18,236.73599,48,5.9000001,63.299999,478502.31,28.917786,67800.24204,-1.0440319,7057.531
2015,Washington,10.33,237.017,48,5.4000001,63.299999,498212.59,29.757,69512.01898,-1.0580122,7167.287
2016,Washington,10.21,240.007,48,5.1999998,63.700001,516600.78,30.5996,70767.60821,-1.0976193,7299.961
2017,Washington,11.61,245.12,48,4.5999999,63.700001,544287.63,31.492218,73275.60858,-0.99787354,7427.951
2018,Washington,11.85,251.10699,48,4.4000001,64.199997,581269.56,32.760361,77226.72325,-1.0168912,7526.793
2019,Washington,13.66,255.657,48,4.1999998,64.900002,604210.81,33.861435,79354.99153,-0.90780473,7614.024
2020,Washington,13.5,258.66,48,8.3999996,64.199997,600695.25,36.900002,78077.14374,-1.0055218,7693.612
2001,West Virginia,7.52,177.10001,49,5.4000001,55.799999,69688.109,19.65583,38683.78795,-0.9608078,1801.481
2002,West Virginia,7.4000001,179.89999,49,6.5,55.900002,70832.883,19.78075,39233.59573,-0.98322916,1805.414
2003,West Virginia,7.2399998,184,49,6.5999999,55.299999,71183.922,19.797895,39278.33051,-1.0059545,1812.295
2004,West Virginia,7.0500002,188.89999,49,5.8000002,55.099998,72327.344,20.00346,39818.22886,-1.0428776,1816.438
2005,West Virginia,6.8200002,195.3,49,5.4000001,55.400002,74039.258,19.97739,40669.9167,-1.0747417,1820.492
2006,West Virginia,6.6100001,201.60001,49,5.1999998,55.900002,75372.859,20.187756,41234.40242,-1.1164925,1827.912
2007,West Virginia,7.3000002,207.342,49,4.8000002,55.700001,75663.359,20.47048,41254.75123,-1.0311095,1834.052
2008,West Virginia,7.8699999,215.30299,49,4.8000002,55.700001,77201.898,20.796329,41950.48552,-0.97171831,1840.31
2009,West Virginia,8.7399998,214.537,49,8.3000002,55.799999,76872.617,21.413601,41602.80175,-0.89611626,1847.775
2010,West Virginia,8.6000004,218.056,49,8.6000004,54.900002,77956.742,21.512562,42041.85594,-0.91687489,1854.265
2011,West Virginia,8.3400002,224.939,49,7.8000002,54.299999,79318.297,21.631279,42722.20223,-0.95307708,1856.606
2012,West Virginia,8.1700001,229.59399,49,7.3000002,54.299999,79274.219,21.531429,42679.15137,-0.96904492,1857.446
2013,West Virginia,8.0500002,232.957,49,6.6999998,53.799999,79531.125,21.470076,42879.28463,-0.98098803,1854.768
2014,West Virginia,7.9200001,236.73599,49,6.5,53.599998,79511.289,21.647339,42965.86023,-1.0054913,1850.569
2015,West Virginia,8.7299995,237.017,49,6.5999999,53.5,79658.398,21.894598,43214.35205,-0.91947484,1843.332
2016,West Virginia,9.4300003,240.007,49,6.0999999,53.299999,78923.852,21.594959,43070.47835,-0.82856369,1832.435
2017,West Virginia,9.2299995,245.12,49,5.1999998,53.5,80556.18,22.041912,44293.68944,-0.87048674,1818.683
2018,West Virginia,9.0100002,251.10699,49,5.1999998,54.5,82421.641,22.844685,45638.86269,-0.93038321,1805.953
2019,West Virginia,8.8500004,255.657,49,4.9000001,55.099998,81777.609,22.700827,45551.88237,-0.9419837,1795.263
2020,West Virginia,8.75,258.66,49,8.3999996,54.900002,78585.883,23.424999,44030.95888,-0.98475003,1784.787
2001,Wisconsin,7.52,177.10001,50,4.4000001,73.099998,266142.78,22.176744,49223.39594,-1.0814779,5406.835
2002,Wisconsin,7.4000001,179.89999,50,5.3000002,72.400002,271164.47,22.44216,49799.15565,-1.1094613,5445.162
2003,Wisconsin,7.2399998,184,50,5.5999999,72.300003,279306.72,22.611097,50975.79338,-1.1388197,5479.203
2004,Wisconsin,7.0500002,188.89999,50,5,71.400002,288777.5,22.880671,52371.4433,-1.1772648,5514.026
2005,Wisconsin,6.8200002,195.3,50,4.6999998,70.699997,297267.44,22.594658,53598.72748,-1.1978539,5546.166
2006,Wisconsin,7.3099999,201.60001,50,4.6999998,70.900002,302394.16,22.723261,54215.28581,-1.1341457,5577.655
2007,Wisconsin,8.1099997,207.342,50,4.8000002,70.900002,304296.16,22.842058,54234.2475,-1.0355055,5610.775
2008,Wisconsin,7.8099999,215.30299,50,5,70.599998,300568.5,22.59948,53282.8777,-1.0625219,5640.996
2009,Wisconsin,7.9000001,214.537,50,9,70.5,291701.5,22.710482,51453.15159,-1.0559638,5669.264
2010,Wisconsin,8.6000004,218.056,50,8.5,69.5,300798.38,22.818153,52859.39221,-0.97579408,5690.538
2011,Wisconsin,8.3400002,224.939,50,7.5,68.900002,307542.31,22.695585,53899.56781,-1.0011072,5705.84
2012,Wisconsin,8.1700001,229.59399,50,6.9000001,68.5,312382.84,22.743277,54604.50897,-1.0238006,5720.825
2013,Wisconsin,8.0500002,232.957,50,6.5999999,68.300003,313406.31,22.858826,54619.31937,-1.0436652,5738.012
2014,Wisconsin,7.9200001,236.73599,50,5.4000001,68,320131.91,23.041298,55644.15728,-1.0678968,5753.199
2015,Wisconsin,7.9099998,237.017,50,4.4000001,67.800003,325876.5,23.805599,56547.04632,-1.1017931,5762.927
2016,Wisconsin,7.8099999,240.007,50,3.9000001,68.099998,329081.75,23.8596,56982.17542,-1.1167817,5775.17
2017,Wisconsin,7.6500001,245.12,50,3.3,68.099998,329522.41,23.968931,56881.41696,-1.1420529,5793.147
2018,Wisconsin,7.4699998,251.10699,50,3,67.400002,337531.66,24.2097,58101.76029,-1.1758583,5809.319
2019,Wisconsin,7.3400002,255.657,50,3.3,66.800003,342576.56,24.522968,58815.6573,-1.2062714,5824.581
2020,Wisconsin,7.25,258.66,50,6.3000002,65.800003,328851.22,25.875,56381.05117,-1.2722758,5832.655
2001,Wyoming,7.52,177.10001,51,3.8,71.5,32838.813,19.692366,66387.03789,-0.96266484,494.657
2002,Wyoming,7.4000001,179.89999,51,4,71,33567.727,20.032505,67133.17147,-0.99587607,500.017
2003,Wyoming,7.2399998,184,51,4.3000002,71.300003,34577.898,20.219875,68681.48169,-1.0270448,503.453
2004,Wyoming,7.0500002,188.89999,51,3.8,71.099998,35730.563,20.5515,70182.95404,-1.0699064,509.106
2005,Wyoming,6.8200002,195.3,51,3.5,71.599998,37746.512,21.170071,73414.36954,-1.1327289,514.157
2006,Wyoming,6.6100001,201.60001,51,3,71.900002,42627.047,22.626974,81556.79811,-1.2305591,522.667
2007,Wyoming,6.4200001,207.342,51,2.7,72.099998,45804.68,23.559774,85636.07266,-1.3001227,534.876
2008,Wyoming,7.0300002,215.30299,51,2.9000001,72.199997,48325.32,23.981895,88500.94223,-1.2271125,546.043
2009,Wyoming,7.9000001,214.537,51,6.3000002,71.699997,46835.258,23.615282,83656.64793,-1.0950313,559.851
2010,Wyoming,8.6000004,218.056,51,6.9000001,70.099998,45155.805,23.945705,79988.17603,-1.0240266,564.531
2011,Wyoming,8.3400002,224.939,51,6.0999999,69.300003,44830.355,24.018776,78997.47309,-1.0577726,567.491
2012,Wyoming,8.1700001,229.59399,51,5.5,68.400002,43801.691,24.152401,75958.0946,-1.083915,576.656
2013,Wyoming,8.0500002,232.957,51,4.6999998,67.400002,43795.152,24.025375,75169.32477,-1.0934384,582.62
2014,Wyoming,7.9200001,236.73599,51,4.3000002,67.400002,44595.313,24.435255,76471.96219,-1.1266358,583.159
2015,Wyoming,7.9099998,237.017,51,4.1999998,66.800003,45563.438,24.324301,77701.72701,-1.123348,586.389
2016,Wyoming,7.8099999,240.007,51,5.3000002,66.599998,43050.121,23.3204,73559.39499,-1.0939236,585.243
2017,Wyoming,7.6500001,245.12,51,4.3000002,65.900002,42193.824,23.493774,72748.72499,-1.1220298,579.994
2018,Wyoming,7.4699998,251.10699,51,4,65.599998,42823.758,23.797621,73954.68816,-1.1586907,579.054
2019,Wyoming,7.3400002,255.657,51,3.7,65.599998,43545.797,24.269892,75063.94756,-1.1958978,580.116
2020,Wyoming,7.25,258.66,51,5.9000001,65.300003,40872.18,24.525,70187.55753,-1.2186915,582.328
