year,state,minimumwage2020dollars,cpiavg,stateid,percentunemploymentrate,percentlaborforceparticipation,realgdp2020,ahw2020,real_gdp_per_capita_2020,kaitz_index,ResidentPopulation
2001,Alabama,7.52,177.10001,1,5.1999998,62.700001,176820.61,21.153765,39578.13241,0.355492273,4467.634
2002,Alabama,7.4000001,179.89999,1,5.9000001,62.099998,180844.17,21.543036,40366.20031,0.343498479,4480.089
2003,Alabama,7.2399998,184,1,6,62.200001,186156.34,21.802299,41336.008,0.332075062,4503.491
2004,Alabama,7.0500002,188.89999,1,5.5999999,62.099998,199109.36,22.024359,43946.42893,0.320100131,4530.729
2005,Alabama,6.8200002,195.3,1,4.5,61.5,207839.73,22.03145,45481.09383,0.309557483,4569.805
2006,Alabama,6.6100001,201.60001,1,4,61.599998,211110.38,23.058479,45606.2317,0.286662451,4628.981
2007,Alabama,6.4200001,207.342,1,4,61.299999,213062.52,22.498804,45595.93737,0.285348506,4672.84
2008,Alabama,7.0300002,215.30299,1,5.9000001,60.599998,210745.02,22.389112,44666.34564,0.313991917,4718.206
2009,Alabama,7.9000001,214.537,1,10.1,59.599998,203711.23,22.86128,42815.02407,0.345562458,4757.938
2010,Alabama,8.6000004,218.056,1,10.4,59.5,208215.02,22.996187,43509.43702,0.373975059,4785.514
2011,Alabama,8.3400002,224.939,1,9.6000004,59.099998,211488.02,22.781879,44063.29055,0.366080436,4799.642
2012,Alabama,8.1700001,229.59399,1,8.1999998,58.200001,213336.45,22.771461,44291.62328,0.358782429,4816.632
2013,Alabama,8.0500002,232.957,1,7.3000002,57.700001,215731.17,22.581076,44650.17698,0.356493207,4831.586
2014,Alabama,7.9200001,236.73599,1,6.6999998,57.200001,214058.83,22.740639,44192.90932,0.348275178,4843.737
2015,Alabama,7.9099998,237.017,1,6.0999999,56.700001,215692.17,23.2323,44428.6143,0.340474245,4854.803
2016,Alabama,7.8099999,240.007,1,5.9000001,56.5,219016.13,23.239519,45001.85953,0.336065471,4866.824
2017,Alabama,7.6500001,245.12,1,4.5999999,56.700001,222716.83,23.361788,45657.50968,0.327457817,4877.989
2018,Alabama,7.4699998,251.10699,1,3.9000001,57.299999,226362.86,23.48856,46275.56715,0.31802715,4891.628
2019,Alabama,7.3400002,255.657,1,3,57.900002,229274.67,23.763742,46714.81357,0.308873922,4907.965
2020,Alabama,7.25,258.66,1,6,57.5,221972.25,25.075001,45102.26694,0.289132591,4921.532
2001,Alaska,8.25,177.10001,2,6.3000002,72.599998,46172.742,25.42836,72860.53646,0.3244409,633.714
2002,Alaska,8.1199999,179.89999,2,7.1999998,72.400002,48450.227,25.67901,75428.04945,0.316211563,642.337
2003,Alaska,10.05,184,2,7.6999998,72.199997,47747.129,25.564953,73636.79532,0.39311631,648.414
2004,Alaska,9.79,188.89999,2,7.4000001,71.599998,49663.203,25.723627,75328.7693,0.380583967,659.286
2005,Alaska,9.4700003,195.3,2,6.9000001,71.699997,51469.25,25.609491,77171.54012,0.369784792,666.946
2006,Alaska,9.1700001,201.60001,2,6.5999999,71.199997,55452.113,25.772285,82114.53987,0.355808579,675.302
2007,Alaska,8.9200001,207.342,2,6.3000002,70.599998,58305.082,26.399429,85704.95664,0.3378861,680.3
2008,Alaska,8.5900002,215.30299,2,6.5,70.800003,57776.492,26.476252,84044.03488,0.3244417,687.455
2009,Alaska,8.6199999,214.537,2,8,70.199997,63371.281,27.324961,90673.53608,0.315462478,698.895
2010,Alaska,9.1899996,218.056,2,8.1000004,69.699997,61552.27,27.536081,86209.83442,0.333743919,713.982
2011,Alaska,8.9099998,224.939,2,7.6999998,68.900002,62317.48,27.32675,86270.59773,0.326054134,722.349
2012,Alaska,8.7299995,229.59399,2,7.3000002,68.099998,65703.102,27.421574,89904.49228,0.318362451,730.81
2013,Alaska,8.6099997,232.957,2,7,67.5,62400.902,27.552799,84596.93937,0.312490927,737.626
2014,Alaska,8.4700003,236.73599,2,6.6999998,67.400002,61086.359,28.070477,82876.72082,0.301740519,737.075
2015,Alaska,9.5500002,237.017,2,6.3000002,66.800003,61709.305,28.746901,83568.25291,0.332209729,738.43
2016,Alaska,10.51,240.007,2,6.5999999,66.300003,61152.191,27.795759,82351.53486,0.378115237,742.575
2017,Alaska,10.34,245.12,2,6.5,66,61020.184,27.268618,82350.31573,0.379190467,740.983
2018,Alaska,10.14,251.10699,2,5.9000001,65.099998,60028.273,27.583605,81491.06328,0.367609672,736.624
2019,Alaska,10.31,255.657,2,5.4000001,64.800003,60126.238,27.990095,81960.18555,0.368344588,733.603
2020,Alaska,10.19,258.66,2,7.9000001,63.700001,56546.496,29.674999,77338.27162,0.343386701,731.158
2001,Arizona,7.52,177.10001,3,4.6999998,65.599998,240302.25,23.492006,45568.08534,0.320108892,5273.477
2002,Arizona,7.4000001,179.89999,3,6.0999999,66,248791.39,23.557076,46104.45392,0.314130671,5396.255
2003,Arizona,7.2399998,184,3,5.8000002,65.400002,263862.5,23.70121,47884.76769,0.305469628,5510.364
2004,Arizona,7.0500002,188.89999,3,5,64.800003,275418.91,24.148012,48725.97748,0.291949507,5652.404
2005,Arizona,6.8200002,195.3,3,4.6999998,64.099998,295720.09,24.317419,50645.00605,0.280457404,5839.077
2006,Arizona,6.6100001,201.60001,3,4.3000002,64.199997,309082.44,24.71315,51264.75563,0.267468943,6029.141
2007,Arizona,8.4200001,207.342,3,3.8,63.400002,319308.5,24.932795,51771.24109,0.33770783,6167.681
2008,Arizona,8.29,215.30299,3,5.8000002,63.599998,316557.22,24.582947,50404.29517,0.337225639,6280.362
2009,Arizona,8.7399998,214.537,3,9.6999998,63.200001,290278.06,24.851839,45762.41725,0.351684227,6343.154
2010,Arizona,8.6000004,218.056,3,10.3,63.200001,293444.19,24.717194,45798.11566,0.347935951,6407.342
2011,Arizona,8.4499998,224.939,3,9.3999996,62,299976.22,24.651604,46339.70998,0.342776876,6473.416
2012,Arizona,8.6199999,229.59399,3,8.3999996,61,305994.31,24.716051,46671.4849,0.348761212,6556.344
2013,Arizona,8.6599998,232.957,3,7.8000002,60.299999,308296.16,24.525326,46467.30443,0.353104371,6634.69
2014,Arizona,8.6300001,236.73599,3,6.8000002,60.200001,312204.5,24.653913,46370.17511,0.350045857,6732.873
2015,Arizona,8.79,237.017,3,6.0999999,60.400002,318549.06,25.170599,46620.50606,0.349216957,6832.81
2016,Arizona,8.6800003,240.007,3,5.5,60.400002,328354.53,25.153681,47280.85622,0.34507873,6944.767
2017,Arizona,10.55,245.12,3,5,60.599998,340957.97,25.447189,48375.95246,0.414584102,7048.088
2018,Arizona,10.82,251.10699,3,4.8000002,61.200001,353542.38,25.677734,49348.28707,0.421376746,7164.228
2019,Arizona,12.14,255.657,3,4.9000001,61.799999,365126.03,26.193262,50073.21606,0.463477974,7291.843
2020,Arizona,12,258.66,3,7.9000001,60.900002,361356.69,28.1,48691.16896,0.427046263,7421.401
2001,Arkansas,7.52,177.10001,4,4.8000002,61.799999,101219.14,19.144341,37605.97064,0.392805373,2691.571
2002,Arkansas,7.4000001,179.89999,4,5.3000002,62.200001,104783.1,19.421101,38723.55019,0.381028866,2705.927
2003,Arkansas,7.2399998,184,4,5.8000002,62,109285.53,19.551741,40107.48983,0.370299494,2724.816
2004,Arkansas,7.0500002,188.89999,4,5.5999999,62.400002,114684.29,19.934956,41708.14049,0.353650151,2749.686
2005,Arkansas,6.8200002,195.3,4,5.3000002,63.099998,119471.26,19.911131,42958.32184,0.342521989,2781.097
2006,Arkansas,6.6100001,201.60001,4,5.3000002,62.799999,122267.63,19.995186,43330.25724,0.330579576,2821.761
2007,Arkansas,7.8000002,207.342,4,5.4000001,62.400002,121304.36,20.47048,42583.10428,0.381036507,2848.65
2008,Arkansas,7.5100002,215.30299,4,5.4000001,62.099998,120098.59,20.195278,41779.90394,0.371869117,2874.554
2009,Arkansas,7.9000001,214.537,4,7.6999998,61.400002,116108.07,20.68976,40080.89841,0.381831404,2896.843
2010,Arkansas,8.6000004,218.056,4,7.9000001,60.599998,119112.77,20.681732,40764.15179,0.415825928,2921.998
2011,Arkansas,8.3400002,224.939,4,7.9000001,60.200001,121672.3,20.624504,41370.52972,0.404373371,2941.038
2012,Arkansas,8.1700001,229.59399,4,7.3000002,59.599998,122303.14,20.714138,41418.31218,0.394416611,2952.876
2013,Arkansas,8.0500002,232.957,4,7,58.5,124851.18,20.803474,42172.91305,0.386954612,2960.459
2014,Arkansas,7.9200001,236.73599,4,5.9000001,58.099998,125958.3,21.018692,42427.93032,0.376807467,2968.759
2015,Arkansas,8.1800003,237.017,4,5,58.299999,126653.28,21.4578,42504.92326,0.381213372,2979.732
2016,Arkansas,8.6199999,240.007,4,4,58.099998,127157.3,21.54104,42501.72554,0.400166375,2991.815
2017,Arkansas,8.9700003,245.12,4,3.7,58.099998,128382.79,21.804335,42739.34328,0.411386098,3003.855
2018,Arkansas,8.7600002,251.10699,4,3.7,58,130696.45,21.762976,43389.59637,0.402518488,3012.161
2019,Arkansas,9.3599997,255.657,4,3.5,58.200001,131658.38,22.118755,43581.27564,0.423170278,3020.985
2020,Arkansas,10,258.66,4,6.0999999,57.400002,129575.8,23.4,42756.92438,0.427350427,3030.522
2001,California,9.1300001,177.10001,5,5.5,67,1907757,29.045324,55330.2491,0.314336315,34479.458
2002,California,9.71,179.89999,5,6.8000002,66.599998,1941799.5,28.664104,55683.8794,0.338751213,34871.843
2003,California,9.4899998,184,5,6.9000001,65.900002,2017865.3,28.800135,57239.27606,0.329512337,35253.159
2004,California,9.2399998,188.89999,5,6.1999998,65.5,2086524.6,29.388647,58652.12842,0.314407118,35574.576
2005,California,8.9399996,195.3,5,5.4000001,65.5,2172129,29.45257,60626.67343,0.303538863,35827.943
2006,California,8.6599998,201.60001,5,4.9000001,65.400002,2257347.8,29.848351,62667.19806,0.290133274,36021.202
2007,California,9.3599997,207.342,5,5.3000002,65.699997,2301036,30.331259,63476.31059,0.308592522,36250.311
2008,California,9.6099997,215.30299,5,7.3000002,65.900002,2324085.5,29.751974,63492.08019,0.323003768,36604.337
2009,California,9.6499996,214.537,5,11.5,65.5,2249459.3,29.918718,60859.97032,0.322540545,36961.229
2010,California,9.4899998,218.056,5,12.5,64.400002,2295199.8,30.414312,61501.27212,0.312024148,37319.55
2011,California,9.1999998,224.939,5,11.9,63.599998,2326552.8,30.433371,61816.70674,0.302299729,37636.311
2012,California,9.0100002,229.59399,5,10.5,63.099998,2382093.5,30.77529,62778.27612,0.292767353,37944.551
2013,California,8.8800001,232.957,5,9,62.700001,2456644.8,30.496952,64219.68157,0.291176643,38253.768
2014,California,9.8299999,236.73599,5,7.5999999,62.299999,2543250.5,31.022387,65910.01834,0.316867941,38586.706
2015,California,9.8199997,237.017,5,6.1999998,62.200001,2657556.8,32.405098,68310.11156,0.303038729,38904.296
2016,California,10.78,240.007,5,5.5,62.200001,2736965.5,32.64856,69911.17261,0.330183016,39149.186
2017,California,10.55,245.12,5,4.8000002,62.299999,2865336.5,33.419235,72839.29433,0.31568646,39337.785
2018,California,11.33,251.10699,5,4.3000002,62.200001,2980103.5,33.919334,75565.29435,0.334027785,39437.463
2019,California,12.14,255.657,5,4.1999998,62.299999,3088061.8,34.721889,78302.45798,0.349635355,39437.61
2020,California,13,258.66,5,10.2,60.599998,3002750.5,38.224998,76273.73884,0.340091581,39368.078
2001,Colorado,7.52,177.10001,6,3.8,71.599998,264892.28,26.670549,59853.36966,0.28195895,4425.687
2002,Colorado,7.4000001,179.89999,6,5.6999998,71.900002,265385.94,26.290415,59100.65593,0.281471407,4490.406
2003,Colorado,7.2399998,184,6,6.0999999,72.099998,268052,26.338585,59189.19468,0.274881881,4528.732
2004,Colorado,7.0500002,188.89999,6,5.5999999,72.699997,271394.78,26.545687,59321.09483,0.265579874,4575.013
2005,Colorado,6.8200002,195.3,6,5.0999999,72.5,283581.78,26.504,61223.79902,0.257319657,4631.888
2006,Colorado,6.6100001,201.60001,6,4.3000002,72.900002,290201.06,26.863514,61477.76587,0.246058654,4720.423
2007,Colorado,8.5500002,207.342,6,3.7,72.800003,300862.28,27.241966,62629.17299,0.313854007,4803.868
2008,Colorado,8.4300003,215.30299,6,4.9000001,72.599998,305477.34,26.92704,62473.25312,0.313068213,4889.73
2009,Colorado,8.7799997,214.537,6,7.9000001,71.199997,298696.5,27.17416,60073.368,0.323101053,4972.195
2010,Colorado,8.6000004,218.056,6,9.1000004,70.199997,301957.34,27.328373,59822.68587,0.31469127,5047.539
2011,Colorado,8.46,224.939,6,8.6999998,69.599998,306288.09,27.15416,59799.70128,0.311554473,5121.9
2012,Colorado,8.6099997,229.59399,6,8,68.900002,312062.69,27.393389,60085.31363,0.314309401,5193.66
2013,Colorado,8.6400003,232.957,6,6.8000002,68.099998,322699.88,27.163952,61224.38185,0.318068604,5270.774
2014,Colorado,8.7399998,236.73599,6,5,67.599998,336674.13,27.715155,62898.74131,0.315350926,5352.637
2015,Colorado,8.9799995,237.017,6,3.7,66.699997,352179.47,28.446598,64568.81031,0.315679207,5454.328
2016,Colorado,8.96,240.007,6,3.0999999,66.900002,359556.16,28.334961,64856.83219,0.316217128,5543.844
2017,Colorado,9.8100004,245.12,6,2.5999999,67.800003,371964.59,28.905262,66216.25653,0.339384587,5617.421
2018,Colorado,10.51,251.10699,6,3,68.599998,386140.72,29.180416,67777.81542,0.360173069,5697.155
2019,Colorado,12.14,255.657,6,2.7,68.800003,402190.88,30.090618,69843.16364,0.403448012,5758.486
2020,Colorado,12,258.66,6,7.3000002,67.699997,390058.53,32.049999,67162.08722,0.374414988,5807.719
2001,Connecticut,9.3500004,177.10001,7,2.9000001,67,245903.92,33.027641,71632.89817,0.283096222,3432.835
2002,Connecticut,9.6300001,179.89999,7,4.4000001,67.5,244260.77,32.404465,70621.13209,0.297181271,3458.749
2003,Connecticut,9.6999998,184,7,5.5,67.400002,247088.38,32.668285,70914.05077,0.29692406,3484.336
2004,Connecticut,9.7200003,188.89999,7,5.0999999,66.699997,263141.69,33.601704,75267.33835,0.289271053,3496.094
2005,Connecticut,9.3999996,195.3,7,4.8000002,67,268916.84,33.726341,76680.98488,0.278713887,3506.956
2006,Connecticut,9.4899998,201.60001,7,4.4000001,68,279833.97,33.828129,79555.6936,0.280535758,3517.46
2007,Connecticut,9.54,207.342,7,4.5,68.599998,290790.41,34.82478,82440.6439,0.273942865,3527.27
2008,Connecticut,9.1899996,215.30299,7,5.6999998,68.900002,290568.34,33.748959,81952.29608,0.272304684,3545.579
2009,Connecticut,9.6499996,214.537,7,8.3000002,68.800003,276069.78,33.507759,77508.34899,0.287992987,3561.807
2010,Connecticut,9.79,218.056,7,9.6000004,68.300003,275461.06,33.945339,76962.20887,0.288404838,3579.173
2011,Connecticut,9.4899998,224.939,7,9,67.699997,268908.84,33.827641,74933.52342,0.280539805,3588.632
2012,Connecticut,9.29,229.59399,7,8.3999996,66.400002,271580,33.649906,75539.37724,0.276078037,3595.211
2013,Connecticut,9.1599998,232.957,7,8,65.400002,266099.84,33.302223,74003.12365,0.275056707,3595.792
2014,Connecticut,9.5100002,236.73599,7,6.5999999,65.900002,265795.81,33.591644,73920.52501,0.283106126,3595.697
2015,Connecticut,9.9899998,237.017,7,5.5999999,65.900002,273603.03,34.397999,76243.10413,0.290423864,3588.561
2016,Connecticut,10.35,240.007,7,4.9000001,65.900002,274257.09,34.158318,76611.76369,0.303000868,3579.83
2017,Connecticut,10.66,245.12,7,4.4000001,66.099998,278847.25,33.815201,77992.16239,0.31524284,3575.324
2018,Connecticut,10.4,251.10699,7,3.9000001,66.099998,281822.84,33.558765,78841.24512,0.309904134,3574.561
2019,Connecticut,11.13,255.657,7,3.5999999,66.5,283510.44,33.962666,79503.27844,0.327712789,3566.022
2020,Connecticut,11,258.66,7,7.9000001,65,265917.22,36.25,74758.72124,0.303448276,3557.006
2001,Delaware,8.9799995,177.10001,8,3.5999999,69.699997,65803.547,26.999365,82699.04449,0.332600396,795.699
2002,Delaware,8.8400002,179.89999,8,4.3000002,68.099998,63731.344,27.441296,79054.57044,0.322142227,806.169
2003,Delaware,8.6499996,184,8,4.5,66.800003,64594.289,27.710022,78965.83387,0.312161412,818.003
2004,Delaware,8.4200001,188.89999,8,4.3000002,66.5,67716.797,27.984291,81507.64622,0.300883095,830.803
2005,Delaware,8.1499996,195.3,8,4.5,67.199997,66888.461,28.425541,79143.8928,0.286713966,845.15
2006,Delaware,7.8899999,201.60001,8,3.9000001,67.400002,68341.773,28.56455,79534.87503,0.276216496,859.268
2007,Delaware,8.3000002,207.342,8,3.5999999,66.699997,68176.734,28.396549,78206.83935,0.292289045,871.749
2008,Delaware,8.5900002,215.30299,8,5,66.400002,66122.57,27.498037,74809.95029,0.312385942,883.874
2009,Delaware,8.6199999,214.537,8,8.3000002,63.900002,69348.906,27.717039,77768.95024,0.311000028,891.73
2010,Delaware,8.6000004,218.056,8,8.6999998,62.200001,68288.68,27.77346,75906.08316,0.309648146,899.647
2011,Delaware,8.3400002,224.939,8,7.5999999,62.400002,70928.93,27.930815,78150.85005,0.298594946,907.59
2012,Delaware,8.1700001,229.59399,8,7.0999999,62,70292.344,28.041588,76778.76787,0.291352975,915.518
2013,Delaware,8.0500002,232.957,8,6.5999999,61,67903.82,27.802774,73484.05194,0.289539461,924.062
2014,Delaware,8.4700003,236.73599,8,5.5999999,61.400002,73206.977,27.961149,78453.05429,0.302920323,933.131
2015,Delaware,9,237.017,8,4.8000002,62,75296.313,28.3374,79926.8766,0.317601474,942.065
2016,Delaware,8.8900003,240.007,8,4.5,62.200001,71021.367,27.87664,74760.19933,0.318905015,949.989
2017,Delaware,8.71,245.12,8,4.5,62.400002,68541.195,28.350916,71550.46443,0.307221114,957.942
2018,Delaware,8.5,251.10699,8,3.7,62.400002,69593.977,28.150215,71970.06882,0.301951513,966.985
2019,Delaware,9.3599997,255.657,8,3.7,62.5,72443,28.470938,74173.61888,0.328756281,976.668
2020,Delaware,9.25,258.66,8,7.9000001,61.200001,69955.953,30.025,70891.0772,0.308076603,986.809
2001,District of Columbia,8.9799995,177.10001,9,6.5,67.5,99699.203,39.275124,173539.615,0.228643441,574.504
2002,District of Columbia,8.8400002,179.89999,9,7,66.900002,102743.81,40.06501,179259.1397,0.220641408,573.158
2003,District of Columbia,8.6499996,184,9,7.3000002,66.900002,104749.84,40.861729,184255.8865,0.211689515,568.502
2004,District of Columbia,8.4200001,188.89999,9,8.1000004,67.699997,109870.6,42.096321,193517.9673,0.200017481,567.754
2005,District of Columbia,8.7399998,195.3,9,7,68.199997,112144.59,42.505791,197738.4437,0.205619037,567.136
2006,District of Columbia,8.9799995,201.60001,9,6.3000002,68.199997,112510.74,43.296154,197151.7187,0.207408711,570.681
2007,District of Columbia,8.7299995,207.342,9,6,69,115817.34,44.061459,201630.4552,0.198132329,574.404
2008,District of Columbia,8.4099998,215.30299,9,6.9000001,70.099998,120360.58,44.237278,207433.8373,0.19011115,580.236
2009,District of Columbia,9.1000004,214.537,9,10,69.599998,119374.2,44.9384,201567.9772,0.20249943,592.228
2010,District of Columbia,9.79,218.056,9,10,69,123987.78,45.754993,204842.9988,0.21396572,605.282
2011,District of Columbia,9.4899998,224.939,9,10.2,68.099998,125859.1,45.103519,202903.6418,0.210404864,620.29
2012,District of Columbia,9.29,229.59399,9,9,69.099998,126434.59,44.866539,198878.7659,0.207058539,635.737
2013,District of Columbia,9.1599998,232.957,9,8.3999996,69.400002,126632.31,44.356674,194352.7908,0.206507814,651.559
2014,District of Columbia,10.38,236.73599,9,7.6999998,69.300003,129136.27,45.125961,194598.6832,0.230022802,663.603
2015,District of Columbia,11.46,237.017,9,6.9000001,69.699997,131678.11,46.273499,194498.356,0.247657952,677.014
2016,District of Columbia,12.39,240.007,9,6.1999998,69.900002,134875.02,46.398163,196160.1627,0.267036434,687.576
2017,District of Columbia,12.14,245.12,9,6.0999999,70.599998,136289.33,46.987549,195514.8986,0.258366317,697.079
2018,District of Columbia,13.65,251.10699,9,5.6999998,70.699997,139600.44,47.492218,198254.6826,0.287415509,704.147
2019,District of Columbia,14.16,255.657,9,5.3000002,71.5,140901.56,47.729946,198942.4118,0.296669097,708.253
2020,District of Columbia,14,258.66,9,8.1000004,70.099998,137916.25,51.450001,193480.8562,0.272108838,712.816
2001,Florida,7.52,177.10001,10,4.4000001,63.200001,744761.44,22.176744,45531.75937,0.339093963,16356.966
2002,Florida,7.4000001,179.89999,10,5,62,777807.69,22.44216,46604.9761,0.329736536,16689.37
2003,Florida,7.2399998,184,10,4.5,61.299999,814332.75,22.681425,47890.41868,0.319203921,17004.085
2004,Florida,7.0500002,188.89999,10,3.8,61.599998,867052.06,23.188942,49786.74865,0.304024228,17415.318
2005,Florida,6.8200002,195.3,10,2.9000001,62.200001,919601.5,23.456041,51541.28133,0.290756663,17842.038
2006,Florida,8.21,201.60001,10,2.5,63,946891.19,23.750299,52121.52316,0.345679859,18166.99
2007,Florida,8.3199997,207.342,10,3.3,63.599998,958259.81,23.84062,52170.51682,0.3489842,18367.842
2008,Florida,8.1599998,215.30299,10,5.6999998,63.299999,919955.94,23.44095,49654.0614,0.34810875,18527.305
2009,Florida,8.6899996,214.537,10,9.6000004,61.599998,866962.56,23.766081,46479.3388,0.365647142,18652.644
2010,Florida,8.6000004,218.056,10,10.8,61.200001,873702,23.738001,46359.72464,0.362288316,18846.143
2011,Florida,8.3400002,224.939,10,10,60.900002,870299.63,23.414709,45671.5774,0.35618637,19055.607
2012,Florida,8.6400003,229.59399,10,8.6999998,60.5,877653.75,23.419657,45469.538,0.368920873,19302.016
2013,Florida,8.6499996,232.957,10,7.5,60.099998,896025.5,23.303225,45828.57287,0.37119324,19551.678
2014,Florida,8.6599998,236.73599,10,6.4000001,59.900002,921267.31,23.560614,46402.3813,0.367562569,19853.88
2015,Florida,8.79,237.017,10,5.5,59.299999,960732.88,24.297001,47516.07922,0.361773044,20219.111
2016,Florida,8.6800003,240.007,10,4.9000001,59.200001,993759.13,24.3988,48177.03554,0.355755213,20627.237
2017,Florida,8.5500002,245.12,10,4.3000002,59.299999,1029186.8,24.602468,49062.42234,0.347526118,20977.089
2018,Florida,8.5,251.10699,10,3.5999999,59.099998,1063566.3,24.802067,50038.57929,0.342713371,21254.926
2019,Florida,8.6599998,255.657,10,3.3,59.299999,1095306.4,25.180962,50963.31407,0.343910602,21492.056
2020,Florida,8.5600004,258.66,10,7.9000001,57.299999,1064172.1,26.85,48965.02199,0.318808209,21733.312
2001,Georgia,7.52,177.10001,11,4.0999999,68.400002,444513.91,24.69766,53063.37515,0.304482287,8377.038
2002,Georgia,7.4000001,179.89999,11,5.3000002,68.400002,450258.72,24.707954,52920.21303,0.2994987,8508.256
2003,Georgia,7.2399998,184,11,5.0999999,68.300003,464093.19,24.756161,53821.6782,0.292452444,8622.793
2004,Georgia,7.0500002,188.89999,11,5.0999999,67.699997,483110.28,24.935822,55091.38978,0.282725799,8769.252
2005,Georgia,6.8200002,195.3,11,5.6999998,68.199997,504075.47,24.913759,56473.21027,0.273744327,8925.922
2006,Georgia,6.6100001,201.60001,11,5.0999999,68.199997,510703.09,24.90572,55779.10886,0.265400884,9155.813
2007,Georgia,6.4200001,207.342,11,4.9000001,68,513940.59,25.307255,54966.97857,0.253682199,9349.988
2008,Georgia,7.0300002,215.30299,11,6.8000002,67.599998,502510.44,24.612997,52868.88379,0.285621463,9504.843
2009,Georgia,7.9000001,214.537,11,10.4,65.699997,483319.41,24.882,50236.68501,0.317498597,9620.846
2010,Georgia,8.6000004,218.056,11,10.7,64.300003,488940.69,25.043591,50342.89213,0.343401248,9712.209
2011,Georgia,8.3400002,224.939,11,10.2,64.199997,497845.78,24.939255,50781.77981,0.334412564,9803.63
2012,Georgia,8.1700001,229.59399,11,9,63.799999,504765.16,25.082424,50967.94896,0.325726098,9903.58
2013,Georgia,8.0500002,232.957,11,8.1000004,62.900002,512818.81,24.969725,51407.35607,0.322390423,9975.592
2014,Georgia,7.9200001,236.73599,11,7.0999999,62,529841.94,25.309895,52609.59266,0.312921097,10071.204
2015,Georgia,7.9099998,237.017,11,6.0999999,61,551455.19,26.016901,54152.61457,0.304033128,10183.353
2016,Georgia,7.8099999,240.007,11,5.5,62.400002,571333.88,26.285999,55423.88268,0.297116343,10308.442
2017,Georgia,7.6500001,245.12,11,4.8000002,63.900002,591691.25,26.50309,56800.37335,0.288645592,10417.031
2018,Georgia,7.4699998,251.10699,11,4,63.200001,607953.25,26.501896,57793.58953,0.281866618,10519.389
2019,Georgia,7.3400002,255.657,11,3.5,62.799999,629346,26.901873,59215.7335,0.272843463,10628.02
2020,Georgia,7.25,258.66,11,6.5999999,61.099998,605014,28.299999,56490.47989,0.256183755,10710.017
2001,Hawaii,7.6700001,177.10001,12,4.3000002,67,62766.375,21.957535,51198.23598,0.349310617,1225.948
2002,Hawaii,8.2700005,179.89999,12,4.0999999,65.800003,64245.73,22.58602,51827.2477,0.366155724,1239.613
2003,Hawaii,8.79,184,12,3.9000001,65.400002,67614.102,22.822084,54041.39059,0.385153258,1251.154
2004,Hawaii,8.5600004,188.89999,12,3.3,65,71378.492,23.188942,56046.03441,0.369141481,1273.569
2005,Hawaii,8.2799997,195.3,12,2.8,65.800003,75668.773,23.157869,58534.13438,0.357545839,1292.729
2006,Hawaii,8.6599998,201.60001,12,2.5999999,66.199997,77512.359,23.333063,59181.89231,0.371147149,1309.731
2007,Hawaii,9.04,207.342,12,2.7,65.800003,79001.633,23.684595,60046.46512,0.381682693,1315.675
2008,Hawaii,8.71,215.30299,12,4,65.800003,79430.461,23.501053,59622.94393,0.370621691,1332.213
2009,Hawaii,8.7399998,214.537,12,6.6999998,64.400002,76574.672,23.9772,56860.25498,0.364512946,1346.717
2010,Hawaii,8.6000004,218.056,12,6.8000002,63,78491.758,23.797344,57545.10837,0.361384884,1364.004
2011,Hawaii,8.3400002,224.939,12,6.8000002,62.599998,79639.914,23.501003,57728.4051,0.354878479,1379.562
2012,Hawaii,8.1700001,229.59399,12,5.9000001,61.099998,81058.844,23.504206,58098.41033,0.347597366,1395.199
2013,Hawaii,8.0500002,232.957,12,4.8000002,60.599998,82364.148,23.414326,58463.13303,0.343806617,1408.822
2014,Hawaii,7.9200001,236.73599,12,4.1999998,61.5,82870.531,23.751942,58551.88418,0.333446423,1415.335
2015,Hawaii,8.46,237.017,12,3.4000001,61.700001,85527.688,24.624599,60103.8286,0.343558894,1422.999
2016,Hawaii,9.1599998,240.007,12,2.9000001,62.099998,87144.688,24.991919,60987.89476,0.366518465,1428.885
2017,Hawaii,9.7600002,245.12,12,2.2,62.099998,88990.867,25.209612,62416.31113,0.387153924,1425.763
2018,Hawaii,10.4,251.10699,12,2.4000001,61.700001,90020.203,25.239901,63256.32527,0.41204599,1423.102
2019,Hawaii,10.22,255.657,12,2.4000001,61.400002,89254.43,25.636499,63049.93236,0.398650377,1415.615
2020,Hawaii,10.1,258.66,12,11.8,59.700001,79615.789,27.85,56585.25195,0.362657092,1407.006
2001,Idaho,7.52,177.10001,13,5.0999999,70,51951.059,19.509689,39357.99591,0.385449507,1319.962
2002,Idaho,7.4000001,179.89999,13,5.5999999,69.400002,53047.129,19.493031,39576.42281,0.379622856,1340.372
2003,Idaho,7.2399998,184,13,5.5999999,68.699997,54779.68,19.375916,40179.31905,0.373659743,1363.38
2004,Idaho,7.0500002,188.89999,13,4.9000001,68.300003,58411.164,19.660934,41968.01269,0.358579109,1391.802
2005,Idaho,6.8200002,195.3,13,4,69.199997,63177.273,19.612961,44234.3225,0.347729249,1428.241
2006,Idaho,6.6100001,201.60001,13,3.4000001,68.5,64947.926,20.123566,44222.30332,0.328470615,1468.669
2007,Idaho,6.4200001,207.342,13,3,67.900002,66139.703,20.127226,43943.58068,0.318970935,1505.105
