year,state,actualminimumwage2020dollars,cpiaverage,stateid,Percent.Unemployment.Rate,PercentLaborForceParticipation
2004,Hawaii,8.5600004,188.89999,12,3.3,65
2004,Idaho,7.0500002,188.89999,13,4.9,68.3
2004,Illinois,7.5300002,188.89999,14,6.2,66.4
2004,Indiana,7.0500002,188.89999,15,5.4,67.1
2004,Iowa,7.0500002,188.89999,16,4.5,71
2004,Kansas,7.0500002,188.89999,17,5.5,71.1
2004,Kentucky,7.0500002,188.89999,18,5.5,62
2004,Louisiana,7.0500002,188.89999,19,5.7,60.8
2004,Maine,8.5600004,188.89999,20,4.7,66.2
2004,Maryland,7.0500002,188.89999,21,4.6,68.6
2004,Massachusetts,9.2399998,188.89999,22,5.1,67.4
2004,Michigan,7.0500002,188.89999,23,7,65.6
2004,Minnesota,7.0500002,188.89999,24,4.6,74.3
2004,Mississippi,7.0500002,188.89999,25,6.2,61.6
2004,Missouri,7.0500002,188.89999,26,5.9,68.3
2004,Montana,7.0500002,188.89999,27,4.5,66.6
2004,Nebraska,7.0500002,188.89999,28,3.9,74
2004,Nevada,7.0500002,188.89999,29,4.5,67.1
2004,New Hampshire,7.0500002,188.89999,30,3.8,71
2004,New Jersey,7.0500002,188.89999,31,4.9,65.8
2004,New Mexico,7.0500002,188.89999,32,5.6,63
2004,New York,7.0500002,188.89999,33,5.8,62.7
2004,North Carolina,7.0500002,188.89999,34,5.9,66.5
2004,North Dakota,7.0500002,188.89999,35,3.4,72.3
2004,Ohio,7.0500002,188.89999,36,6.3,66.6
2004,Oklahoma,7.0500002,188.89999,37,4.7,64.1
2004,Oregon,9.6499996,188.89999,38,7.3,66.3
2004,Pennsylvania,7.0500002,188.89999,39,5.4,64.4
2004,Rhode Island,9.2399998,188.89999,40,5.3,66.4
2004,South Carolina,7.0500002,188.89999,41,7.4,64.3
2004,South Dakota,7.0500002,188.89999,42,3.6,73.1
2004,Tennessee,7.0500002,188.89999,43,5.4,63.8
2004,Texas,7.0500002,188.89999,44,6,67.4
2004,Utah,7.0500002,188.89999,45,5,71.2
2004,Vermont,9.2399998,188.89999,46,3.7,70.6
2004,Virginia,7.0500002,188.89999,47,4.1,67.9
2004,Washington,9.8000002,188.89999,48,6.3,67.3
2004,West Virginia,7.0500002,188.89999,49,5.8,55.1
2004,Wisconsin,7.0500002,188.89999,50,5,71.4
2004,Wyoming,7.0500002,188.89999,51,3.8,71.1
2005,Alabama,6.8200002,195.3,1,4.5,61.5
2005,Alaska,9.4700003,195.3,2,6.9,71.7
2005,Arizona,6.8200002,195.3,3,4.7,64.1
2005,Arkansas,6.8200002,195.3,4,5.3,63.1
2005,California,8.9399996,195.3,5,5.4,65.5
2005,Colorado,6.8200002,195.3,6,5.1,72.5
2005,Connecticut,9.3999996,195.3,7,4.8,67
2005,Delaware,8.1499996,195.3,8,4.5,67.2
2005,District of Columbia,8.7399998,195.3,9,7,68.2
2005,Florida,6.8200002,195.3,10,2.9,62.2
2005,Georgia,6.8200002,195.3,11,5.7,68.2
2005,Hawaii,8.2799997,195.3,12,2.8,65.8
2005,Idaho,6.8200002,195.3,13,4,69.2
2005,Illinois,8.6099997,195.3,14,5.7,66.7
2005,Indiana,6.8200002,195.3,15,5.4,67.4
2005,Iowa,6.8200002,195.3,16,4.3,71.6
2005,Kansas,6.8200002,195.3,17,5.1,70.6
2005,Kentucky,6.8200002,195.3,18,5.9,62.1
2005,Louisiana,6.8200002,195.3,19,7.1,63.2
2005,Maine,8.4099998,195.3,20,4.9,66.7
2005,Maryland,6.8200002,195.3,21,4.5,68.9
2005,Massachusetts,8.9399996,195.3,22,4.8,66.9
2005,Michigan,6.8200002,195.3,23,6.8,65.5
2005,Minnesota,6.8200002,195.3,24,4.1,73.4
2005,Mississippi,6.8200002,195.3,25,7.6,61.5
2005,Missouri,6.8200002,195.3,26,5.4,67.9
2005,Montana,6.8200002,195.3,27,4.1,66.7
2005,Nebraska,6.8200002,195.3,28,3.8,73.4
2005,Nevada,6.8200002,195.3,29,4.1,67.5
2005,New Hampshire,6.8200002,195.3,30,3.6,71.2
2005,New Jersey,6.8200002,195.3,31,4.4,66.2
2005,New Mexico,6.8200002,195.3,32,5.2,63.1
2005,New York,7.9499998,195.3,33,5,63
2005,North Carolina,6.8200002,195.3,34,5.6,66.2
2005,North Dakota,6.8200002,195.3,35,3.3,72.5
2005,Ohio,6.8200002,195.3,36,5.9,66.7
2005,Oklahoma,6.8200002,195.3,37,4.3,64.3
2005,Oregon,9.6000004,195.3,38,6.2,65.5
2005,Pennsylvania,6.8200002,195.3,39,5,64.5
2005,Rhode Island,8.9399996,195.3,40,5.1,67.3
2005,South Carolina,6.8200002,195.3,41,7.3,64
2005,South Dakota,6.8200002,195.3,42,3.6,72.8
2005,Tennessee,6.8200002,195.3,43,5.5,62.9
2005,Texas,6.8200002,195.3,44,5.5,67.2
2005,Utah,6.8200002,195.3,45,4,72
2005,Vermont,9.2700005,195.3,46,3.5,70.6
2005,Virginia,6.8200002,195.3,47,3.8,68.5
2005,Washington,9.7299995,195.3,48,5.6,67.7
2005,West Virginia,6.8200002,195.3,49,5.4,55.4
2005,Wisconsin,6.8200002,195.3,50,4.7,70.7
2005,Wyoming,6.8200002,195.3,51,3.5,71.6
2006,Alabama,6.6100001,201.60001,1,4,61.6
2006,Alaska,9.1700001,201.60001,2,6.6,71.2
2006,Arizona,6.6100001,201.60001,3,4.3,64.2
2006,Arkansas,6.6100001,201.60001,4,5.3,62.8
2006,California,8.6599998,201.60001,5,4.9,65.4
2006,Colorado,6.6100001,201.60001,6,4.3,72.9
2006,Connecticut,9.4899998,201.60001,7,4.4,68
2006,Delaware,7.8899999,201.60001,8,3.9,67.4
2006,District of Columbia,8.9799995,201.60001,9,6.3,68.2
2006,Florida,8.21,201.60001,10,2.5,63
2006,Georgia,6.6100001,201.60001,11,5.1,68.2
2006,Hawaii,8.6599998,201.60001,12,2.6,66.2
2006,Idaho,6.6100001,201.60001,13,3.4,68.5
2006,Illinois,8.3400002,201.60001,14,4.6,67.3
2006,Indiana,6.6100001,201.60001,15,5,67.5
2006,Iowa,6.6100001,201.60001,16,3.7,72.3
2006,Kansas,6.6100001,201.60001,17,4.4,70.6
2006,Kentucky,6.6100001,201.60001,18,5.7,62.4
2006,Louisiana,6.6100001,201.60001,19,4.1,62.6
2006,Maine,8.3400002,201.60001,20,4.7,66.7
2006,Maryland,6.6100001,201.60001,21,4.2,69.5
2006,Massachusetts,8.6599998,201.60001,22,4.7,67
2006,Michigan,6.6100001,201.60001,23,7,65.1
2006,Minnesota,6.7399998,201.60001,24,4.1,72.8
2006,Mississippi,6.6100001,201.60001,25,6.4,59.6
2006,Missouri,6.6100001,201.60001,26,4.9,67.7
2006,Montana,6.6100001,201.60001,27,3.3,67
2006,Nebraska,6.6100001,201.60001,28,3,72.9
2006,Nevada,6.6100001,201.60001,29,4.1,68.6
2006,New Hampshire,6.6100001,201.60001,30,3.5,70.9
2006,New Jersey,7.8899999,201.60001,31,4.6,66.6
2006,New Mexico,6.6100001,201.60001,32,4.2,62.6
2006,New York,8.6599998,201.60001,33,4.5,63.1
2006,North Carolina,6.6100001,201.60001,34,5.1,66.4
2006,North Dakota,6.6100001,201.60001,35,3.1,73.4
2006,Ohio,6.6100001,201.60001,36,5.4,67.2
2006,Oklahoma,6.6100001,201.60001,37,3.9,63.7
2006,Oregon,9.6199999,201.60001,38,5.4,65.4
2006,Pennsylvania,6.6100001,201.60001,39,4.7,64.5
2006,Rhode Island,8.6599998,201.60001,40,5.2,68.2
2006,South Carolina,6.6100001,201.60001,41,6.9,65
2006,South Dakota,6.6100001,201.60001,42,3,72.5
2006,Tennessee,6.6100001,201.60001,43,5.3,64.2
2006,Texas,6.6100001,201.60001,44,5,66.7
2006,Utah,6.6100001,201.60001,45,2.9,72.6
2006,Vermont,9.3000002,201.60001,46,3.7,71.2
2006,Virginia,6.6100001,201.60001,47,3.3,68.7
2006,Washington,9.79,201.60001,48,5,67.7
2006,West Virginia,6.6100001,201.60001,49,5.2,55.9
2006,Wisconsin,7.3099999,201.60001,50,4.7,70.9
2006,Wyoming,6.6100001,201.60001,51,3,71.9
2007,Alabama,6.4200001,207.342,1,4,61.3
2007,Alaska,8.9200001,207.342,2,6.3,70.6
2007,Arizona,8.4200001,207.342,3,3.8,63.4
2007,Arkansas,7.8000002,207.342,4,5.4,62.4
2007,California,9.3599997,207.342,5,5.3,65.7
2007,Colorado,8.5500002,207.342,6,3.7,72.8
2007,Connecticut,9.54,207.342,7,4.5,68.6
2007,Delaware,8.3000002,207.342,8,3.6,66.7
2007,District of Columbia,8.7299995,207.342,9,6,69
2007,Florida,8.3199997,207.342,10,3.3,63.6
2007,Georgia,6.4200001,207.342,11,4.9,68
2007,Hawaii,9.04,207.342,12,2.7,65.8
2007,Idaho,6.4200001,207.342,13,3,67.9
2007,Illinois,9.3599997,207.342,14,5.1,68.1
2007,Indiana,6.4200001,207.342,15,4.6,66.3
2007,Iowa,6.4200001,207.342,16,3.7,72.1
2007,Kansas,6.4200001,207.342,17,4.2,70.9
2007,Kentucky,6.4200001,207.342,18,5.4,62.2
2007,Louisiana,6.4200001,207.342,19,4.1,61.6
2007,Maine,8.4200001,207.342,20,4.7,66.2
2007,Maryland,7.6700001,207.342,21,3.7,69.1
2007,Massachusetts,9.3599997,207.342,22,4.5,66.9
2007,Michigan,8.6700001,207.342,23,7.1,64.2
2007,Minnesota,6.5500002,207.342,24,4.6,72.2
2007,Mississippi,6.4200001,207.342,25,6.2,59.6
2007,Missouri,8.1099997,207.342,26,5.1,67.5
2007,Montana,6.4200001,207.342,27,3.4,67.3
2007,Nebraska,6.4200001,207.342,28,2.9,72.9
2007,Nevada,7.6700001,207.342,29,4.6,69.4
2007,New Hampshire,6.4200001,207.342,30,3.5,70.8
2007,New Jersey,8.9200001,207.342,31,4.2,66.4
2007,New Mexico,6.4200001,207.342,32,3.6,62.1
2007,New York,8.9200001,207.342,33,4.4,62.6
2007,North Carolina,7.6700001,207.342,34,5.1,65.8
2007,North Dakota,6.4200001,207.342,35,3,74.1
2007,Ohio,8.5500002,207.342,36,5.6,67.6
2007,Oklahoma,6.4200001,207.342,37,4,63.5
2007,Oregon,9.7299995,207.342,38,5.2,65.3
2007,Pennsylvania,7.8000002,207.342,39,4.6,64.6
2007,Rhode Island,9.2299995,207.342,40,5.1,68.2
2007,South Carolina,6.4200001,207.342,41,6.1,63.9
2007,South Dakota,6.4200001,207.342,42,2.8,72.2
2007,Tennessee,6.4200001,207.342,43,4.6,63.9
2007,Texas,6.4200001,207.342,44,4.4,65.8
2007,Utah,6.4200001,207.342,45,2.6,72.9
2007,Vermont,9.3900003,207.342,46,3.9,70.4
2007,Virginia,6.4200001,207.342,47,3.3,69
2007,Washington,9.8900003,207.342,48,4.6,68
2007,West Virginia,7.3000002,207.342,49,4.8,55.7
2007,Wisconsin,8.1099997,207.342,50,4.8,70.9
2007,Wyoming,6.4200001,207.342,51,2.7,72.1
2008,Alabama,7.0300002,215.30299,1,5.9,60.6
2008,Alaska,8.5900002,215.30299,2,6.5,70.8
2008,Arizona,8.29,215.30299,3,5.8,63.6
2008,Arkansas,7.5100002,215.30299,4,5.4,62.1
2008,California,9.6099997,215.30299,5,7.3,65.9
2008,Colorado,8.4300003,215.30299,6,4.9,72.6
2008,Connecticut,9.1899996,215.30299,7,5.7,68.9
2008,Delaware,8.5900002,215.30299,8,5,66.4
2008,District of Columbia,8.4099998,215.30299,9,6.9,70.1
2008,Florida,8.1599998,215.30299,10,5.7,63.3
2008,Georgia,7.0300002,215.30299,11,6.8,67.6
2008,Hawaii,8.71,215.30299,12,4,65.8
2008,Idaho,7.0300002,215.30299,13,5,67
2008,Illinois,9.3100004,215.30299,14,6.5,67.8
2008,Indiana,7.0300002,215.30299,15,5.9,66.6
2008,Iowa,8.71,215.30299,16,4.2,72.5
2008,Kansas,7.0300002,215.30299,17,4.6,70.8
2008,Kentucky,7.0300002,215.30299,18,6.5,61.7
2008,Louisiana,7.0300002,215.30299,19,4.7,61.6
2008,Maine,8.4099998,215.30299,20,5.4,66.1
2008,Maryland,7.3899999,215.30299,21,4.5,69.5
2008,Massachusetts,9.6099997,215.30299,22,5.3,66.9
2008,Michigan,8.5900002,215.30299,23,8.2,63.3
2008,Minnesota,7.0300002,215.30299,24,5.4,72
2008,Mississippi,7.0300002,215.30299,25,6.7,59.2
2008,Missouri,7.9899998,215.30299,26,6.2,67
2008,Montana,7.0300002,215.30299,27,4.7,67.4
2008,Nebraska,7.0300002,215.30299,28,3.3,73
2008,Nevada,7.5999999,215.30299,29,6.9,69.5
2008,New Hampshire,7.8099999,215.30299,30,3.8,70.7
2008,New Jersey,8.5900002,215.30299,31,5.5,66.9
2008,New Mexico,7.8099999,215.30299,32,4.3,62.3
2008,New York,8.5900002,215.30299,33,5.4,63.1
2008,North Carolina,7.3899999,215.30299,34,6.2,65.3
2008,North Dakota,7.0300002,215.30299,35,3.1,74.5
2008,Ohio,8.4099998,215.30299,36,6.6,67.2
2008,Oklahoma,7.0300002,215.30299,37,3.6,63.5
2008,Oregon,9.5500002,215.30299,38,6.3,65.6
2008,Pennsylvania,8.5900002,215.30299,39,5.4,65.1
2008,Rhode Island,8.8900003,215.30299,40,7.6,67.8
2008,South Carolina,7.0300002,215.30299,41,7.3,62.8
2008,South Dakota,7.0300002,215.30299,42,3.1,71.8
2008,Tennessee,7.0300002,215.30299,43,6.5,63.5
2008,Texas,7.0300002,215.30299,44,4.9,65.8
2008,Utah,7.0300002,215.30299,45,3.3,71.7
2008,Vermont,9.2299995,215.30299,46,4.6,70.1
2008,Virginia,7.0300002,215.30299,47,4.3,69.7
2008,Washington,9.6999998,215.30299,48,5.3,68.3
2008,West Virginia,7.8699999,215.30299,49,4.8,55.7
2008,Wisconsin,7.8099999,215.30299,50,5,70.6
2008,Wyoming,7.0300002,215.30299,51,2.9,72.2
2009,Alabama,7.9000001,214.537,1,10.1,59.6
2009,Alaska,8.6199999,214.537,2,8,70.2
2009,Arizona,8.7399998,214.537,3,9.7,63.2
2009,Arkansas,7.9000001,214.537,4,7.7,61.4
2009,California,9.6499996,214.537,5,11.5,65.5
2009,Colorado,8.7799997,214.537,6,7.9,71.2
2009,Connecticut,9.6499996,214.537,7,8.3,68.8
2009,Delaware,8.6199999,214.537,8,8.3,63.9
2009,District of Columbia,9.1000004,214.537,9,10,69.6
2009,Florida,8.6899996,214.537,10,9.6,61.6
2009,Georgia,7.9000001,214.537,11,10.4,65.7
2009,Hawaii,8.7399998,214.537,12,6.7,64.4
2009,Idaho,7.9000001,214.537,13,8.7,66.4
2009,Illinois,9.6499996,214.537,14,10.2,66.9
2009,Indiana,7.9000001,214.537,15,10.4,65.6
2009,Iowa,8.7399998,214.537,16,6.4,71.9
2009,Kansas,7.9000001,214.537,17,6.9,71.1
2009,Kentucky,7.9000001,214.537,18,10.8,62
2009,Louisiana,7.9000001,214.537,19,6.8,61
2009,Maine,8.7399998,214.537,20,8.4,65.5
2009,Maryland,7.9000001,214.537,21,7.6,69.4
2009,Massachusetts,9.6499996,214.537,22,8.1,66.3
2009,Michigan,8.9200001,214.537,23,13.1,62.6
2009,Minnesota,7.9000001,214.537,24,7.9,71.8
2009,Mississippi,7.9000001,214.537,25,9.4,57.7
2009,Missouri,8.5,214.537,26,9,66.4
2009,Montana,7.9000001,214.537,27,7.1,65.5
2009,Nebraska,7.9000001,214.537,28,4.7,72.5
2009,Nevada,7.9000001,214.537,29,11.7,68.4
2009,New Hampshire,8.7399998,214.537,30,6.1,70
2009,New Jersey,8.6199999,214.537,31,8.9,67.1
2009,New Mexico,9.04,214.537,32,7.1,61.2
2009,New York,8.6199999,214.537,33,8.4,63
2009,North Carolina,7.9000001,214.537,34,11,64.8
2009,North Dakota,7.9000001,214.537,35,3.9,73.5
2009,Ohio,8.8000002,214.537,36,10.1,66
2009,Oklahoma,7.9000001,214.537,37,6.6,63.8
2009,Oregon,10.13,214.537,38,10.8,65.5
2009,Pennsylvania,8.6199999,214.537,39,8,64.4
2009,Rhode Island,8.9200001,214.537,40,11.4,67.9
2009,South Carolina,7.9000001,214.537,41,11.4,62.1
2009,South Dakota,7.9000001,214.537,42,4.6,71.5
2009,Tennessee,7.9000001,214.537,43,10.1,62.3
2009,Texas,7.9000001,214.537,44,7.5,66.1
2009,Utah,7.9000001,214.537,45,7.3,69.7
2009,Vermont,9.7200003,214.537,46,6.2,70.9
2009,Virginia,7.9000001,214.537,47,6.8,68.9
2009,Washington,10.31,214.537,48,8.3,67
2009,West Virginia,8.7399998,214.537,49,8.3,55.8
2009,Wisconsin,7.9000001,214.537,50,9,70.5
2009,Wyoming,7.9000001,214.537,51,6.3,71.7
2010,Alabama,8.6000004,218.056,1,10.4,59.5
2010,Alaska,9.1899996,218.056,2,8.1,69.7
2010,Arizona,8.6000004,218.056,3,10.3,63.2
2010,Arkansas,8.6000004,218.056,4,7.9,60.6
2010,California,9.4899998,218.056,5,12.5,64.4
2010,Colorado,8.6000004,218.056,6,9.1,70.2
2010,Connecticut,9.79,218.056,7,9.6,68.3
2010,Delaware,8.6000004,218.056,8,8.7,62.2
2010,District of Columbia,9.79,218.056,9,10,69
2010,Florida,8.6000004,218.056,10,10.8,61.2
2010,Georgia,8.6000004,218.056,11,10.7,64.3
2010,Hawaii,8.6000004,218.056,12,6.8,63
2010,Idaho,8.6000004,218.056,13,8.8,65.4
2010,Illinois,9.79,218.056,14,10.5,66.7
2010,Indiana,8.6000004,218.056,15,10.1,64
2010,Iowa,8.6000004,218.056,16,6.1,71
2010,Kansas,8.6000004,218.056,17,6.9,69.8
2010,Kentucky,8.6000004,218.056,18,10.3,61.6
2010,Louisiana,8.6000004,218.056,19,7.5,60.7
2010,Maine,8.8999996,218.056,20,8.4,65
2010,Maryland,8.6000004,218.056,21,7.8,68.6
2010,Massachusetts,9.4899998,218.056,22,8.1,66.2
2010,Michigan,8.7799997,218.056,23,12.2,61.4
2010,Minnesota,8.6000004,218.056,24,7.4,71.5
2010,Mississippi,8.6000004,218.056,25,10.1,58.7
2010,Missouri,8.6000004,218.056,26,9.5,65.7
2010,Montana,8.6000004,218.056,27,7.2,64.5
2010,Nebraska,8.6000004,218.056,28,4.7,71.6
2010,Nevada,8.6000004,218.056,29,13.7,65.9
2010,New Hampshire,8.6000004,218.056,30,6.1,70.1
2010,New Jersey,8.6000004,218.056,31,9.7,66.5
2010,New Mexico,8.8999996,218.056,32,7.8,59.6
2010,New York,8.6000004,218.056,33,8.7,62.6
2010,North Carolina,8.6000004,218.056,34,10.7,63.5
2010,North Dakota,8.6000004,218.056,35,3.7,72.8
2010,Ohio,8.6599998,218.056,36,10.3,65.4
2010,Oklahoma,8.6000004,218.056,37,6.5,62.3
2010,Oregon,9.96,218.056,38,10.7,65.6
2010,Pennsylvania,8.6000004,218.056,39,8.2,63.3
2010,Rhode Island,8.7799997,218.056,40,11.6,67.8
2010,South Carolina,8.6000004,218.056,41,11.3,61
2010,South Dakota,8.6000004,218.056,42,4.9,71.6
2010,Tennessee,8.6000004,218.056,43,9.8,62.8
2010,Texas,8.6000004,218.056,44,8.2,66
2010,Utah,8.6000004,218.056,45,7.9,68.5
2010,Vermont,9.5600004,218.056,46,6.3,70.8
2010,Virginia,8.6000004,218.056,47,7.3,67.8
2010,Washington,10.14,218.056,48,9.1,65.9
2010,West Virginia,8.6000004,218.056,49,8.6,54.9
2010,Wisconsin,8.6000004,218.056,50,8.5,69.5
2010,Wyoming,8.6000004,218.056,51,6.9,70.1
2011,Alabama,8.3400002,224.939,1,9.6,59.1
2011,Alaska,8.9099998,224.939,2,7.7,68.9
2011,Arizona,8.4499998,224.939,3,9.4,62
2011,Arkansas,8.3400002,224.939,4,7.9,60.2
2011,California,9.1999998,224.939,5,11.9,63.6
2011,Colorado,8.46,224.939,6,8.7,69.6
2011,Connecticut,9.4899998,224.939,7,9,67.7
2011,Delaware,8.3400002,224.939,8,7.6,62.4
2011,District of Columbia,9.4899998,224.939,9,10.2,68.1
2011,Florida,8.3400002,224.939,10,10,60.9
2011,Georgia,8.3400002,224.939,11,10.2,64.2
2011,Hawaii,8.3400002,224.939,12,6.8,62.6
2011,Idaho,8.3400002,224.939,13,8.2,64.8
2011,Illinois,9.4899998,224.939,14,9.8,66
2011,Indiana,8.3400002,224.939,15,8.9,63.7
2011,Iowa,8.3400002,224.939,16,5.7,70.3
2011,Kansas,8.3400002,224.939,17,6.4,69.3
2011,Kentucky,8.3400002,224.939,18,9.4,61.1
2011,Louisiana,8.3400002,224.939,19,7.4,59.8
2011,Maine,8.6199999,224.939,20,7.7,64.8
2011,Maryland,8.3400002,224.939,21,7.3,68
2011,Massachusetts,9.1999998,224.939,22,7.2,65.8
2011,Michigan,8.5100002,224.939,23,10,60.2
2011,Minnesota,8.3400002,224.939,24,6.5,71.1
2011,Mississippi,8.3400002,224.939,25,9.8,60
2011,Missouri,8.3400002,224.939,26,8.6,65.2
2011,Montana,8.3400002,224.939,27,6.6,63.9
2011,Nebraska,8.3400002,224.939,28,4.4,71.7
2011,Nevada,8.3400002,224.939,29,13.3,65
2011,New Hampshire,8.3400002,224.939,30,5.5,69.5
2011,New Jersey,8.3400002,224.939,31,9.4,66
2011,New Mexico,8.6199999,224.939,32,7.2,58.4
2011,New York,8.3400002,224.939,33,8.4,61.6
2011,North Carolina,8.3400002,224.939,34,10.2,62.8
2011,North Dakota,8.3400002,224.939,35,3.4,72.6
2011,Ohio,8.5100002,224.939,36,8.8,64.2
2011,Oklahoma,8.3400002,224.939,37,5.6,61.6
2011,Oregon,9.7700005,224.939,38,9.6,65.1
2011,Pennsylvania,8.3400002,224.939,39,7.7,63.1
2011,Rhode Island,8.5100002,224.939,40,11,66.6
2011,South Carolina,8.3400002,224.939,41,10.5,60.5
2011,South Dakota,8.3400002,224.939,42,4.6,71.5
2011,Tennessee,8.3400002,224.939,43,9.1,62.7
2011,Texas,8.3400002,224.939,44,8,65.9
2011,Utah,8.3400002,224.939,45,7.1,67.4
2011,Vermont,9.3699999,224.939,46,5.6,70.1
2011,Virginia,8.3400002,224.939,47,6.5,67.4
2011,Washington,9.9700003,224.939,48,8.5,64.7
2011,West Virginia,8.3400002,224.939,49,7.8,54.3
2011,Wisconsin,8.3400002,224.939,50,7.5,68.9
2011,Wyoming,8.3400002,224.939,51,6.1,69.3
2012,Alabama,8.1700001,229.59399,1,8.2,58.2
2012,Alaska,8.7299995,229.59399,2,7.3,68.1
2012,Arizona,8.6199999,229.59399,3,8.4,61
2012,Arkansas,8.1700001,229.59399,4,7.3,59.6
2012,California,9.0100002,229.59399,5,10.5,63.1
2012,Colorado,8.6099997,229.59399,6,8,68.9
2012,Connecticut,9.29,229.59399,7,8.4,66.4
2012,Delaware,8.1700001,229.59399,8,7.1,62
2012,District of Columbia,9.29,229.59399,9,9,69.1
2012,Florida,8.6400003,229.59399,10,8.7,60.5
2012,Georgia,8.1700001,229.59399,11,9,63.8
2012,Hawaii,8.1700001,229.59399,12,5.9,61.1
2012,Idaho,8.1700001,229.59399,13,7.4,64.7
2012,Illinois,9.29,229.59399,14,9.1,65.9
2012,Indiana,8.1700001,229.59399,15,8.2,63.1
2012,Iowa,8.1700001,229.59399,16,5.1,69.5
2012,Kansas,8.1700001,229.59399,17,5.7,68.6
2012,Kentucky,8.1700001,229.59399,18,8.2,60.8
2012,Louisiana,8.1700001,229.59399,19,6.8,59.7
2012,Maine,8.4499998,229.59399,20,7.2,64.7
2012,Maryland,8.1700001,229.59399,21,6.9,67.8
2012,Massachusetts,9.0100002,229.59399,22,6.7,65.5
2012,Michigan,8.3400002,229.59399,23,9.1,60.1
2012,Minnesota,8.1700001,229.59399,24,5.7,70.5
2012,Mississippi,8.1700001,229.59399,25,8.8,59
2012,Missouri,8.1700001,229.59399,26,7.2,64.3
2012,Montana,8.1700001,229.59399,27,5.8,64
2012,Nebraska,8.1700001,229.59399,28,3.9,71.8
2012,Nevada,8.1700001,229.59399,29,11.6,64.4
2012,New Hampshire,8.1700001,229.59399,30,5.5,69.3
2012,New Jersey,8.1700001,229.59399,31,9.4,65.9
2012,New Mexico,8.4499998,229.59399,32,7,58.3
2012,New York,8.1700001,229.59399,33,8.6,61.7
2012,North Carolina,8.1700001,229.59399,34,9.5,62.9
2012,North Dakota,8.1700001,229.59399,35,2.9,72.6
2012,Ohio,8.6700001,229.59399,36,7.4,63.3
2012,Oklahoma,8.1700001,229.59399,37,5.1,62
2012,Oregon,9.9099998,229.59399,38,8.8,63.4
2012,Pennsylvania,8.1700001,229.59399,39,7.7,63.5
2012,Rhode Island,8.3400002,229.59399,40,10.2,66.1
2012,South Carolina,8.1700001,229.59399,41,9,59.9
2012,South Dakota,8.1700001,229.59399,42,4.1,70.8
2012,Tennessee,8.1700001,229.59399,43,8,61.7
2012,Texas,8.1700001,229.59399,44,6.7,65.4
2012,Utah,8.1700001,229.59399,45,4.8,66.6
2012,Vermont,9.5299997,229.59399,46,4.8,69.2
2012,Virginia,8.1700001,229.59399,47,6,66.8
2012,Washington,10.18,229.59399,48,7.6,64.5
2012,West Virginia,8.1700001,229.59399,49,7.3,54.3
2012,Wisconsin,8.1700001,229.59399,50,6.9,68.5
2012,Wyoming,8.1700001,229.59399,51,5.5,68.4
2013,Alabama,8.0500002,232.957,1,7.3,57.7
2013,Alaska,8.6099997,232.957,2,7,67.5
2013,Arizona,8.6599998,232.957,3,7.8,60.3
2013,Arkansas,8.0500002,232.957,4,7,58.5
2013,California,8.8800001,232.957,5,9,62.7
2013,Colorado,8.6400003,232.957,6,6.8,68.1
2013,Connecticut,9.1599998,232.957,7,8,65.4
2013,Delaware,8.0500002,232.957,8,6.6,61
2013,District of Columbia,9.1599998,232.957,9,8.4,69.4
2013,Florida,8.6499996,232.957,10,7.5,60.1
2013,Georgia,8.0500002,232.957,11,8.1,62.9
2013,Hawaii,8.0500002,232.957,12,4.8,60.6
2013,Idaho,8.0500002,232.957,13,6.8,64.4
2013,Illinois,9.1599998,232.957,14,9.1,65.4
2013,Indiana,8.0500002,232.957,15,7.5,63.1
2013,Iowa,8.0500002,232.957,16,4.7,69.7
2013,Kansas,8.0500002,232.957,17,5.3,68.2
2013,Kentucky,8.0500002,232.957,18,7.9,60.3
2013,Louisiana,8.0500002,232.957,19,6.4,59.6
2013,Maine,8.3299999,232.957,20,6.7,64.9
2013,Maryland,8.0500002,232.957,21,6.5,67.5
2013,Massachusetts,8.8800001,232.957,22,6.6,65.1
2013,Michigan,8.2200003,232.957,23,8.7,60.5
2013,Minnesota,8.0500002,232.957,24,5,70.2
2013,Mississippi,8.0500002,232.957,25,8.5,56.3
2013,Missouri,8.1599998,232.957,26,6.8,64.2
2013,Montana,8.0500002,232.957,27,5.3,64
2013,Nebraska,8.0500002,232.957,28,3.7,71.5
2013,Nevada,8.0500002,232.957,29,10,63.6
2013,New Hampshire,8.0500002,232.957,30,5.3,69.1
2013,New Jersey,8.0500002,232.957,31,8.4,64.9
2013,New Mexico,8.3299999,232.957,32,6.9,58.1
2013,New York,8.0500002,232.957,33,7.8,61.6
2013,North Carolina,8.0500002,232.957,34,7.7,61.9
2013,North Dakota,8.0500002,232.957,35,2.9,71.9
2013,Ohio,8.7200003,232.957,36,7.5,63
2013,Oklahoma,8.0500002,232.957,37,5.1,61.6
2013,Oregon,9.9399996,232.957,38,7.8,61.6
2013,Pennsylvania,8.0500002,232.957,39,7.1,63.1
2013,Rhode Island,8.6099997,232.957,40,9.5,65.7
2013,South Carolina,8.0500002,232.957,41,7.4,59.4
2013,South Dakota,8.0500002,232.957,42,3.7,70.1
2013,Tennessee,8.0500002,232.957,43,7.7,60.8
2013,Texas,8.0500002,232.957,44,6.3,65.2
